run	total_reads	[Bacteroides] pectinophilus group	[Clostridium] innocuum group	[Clostridium] methylpentosum group	[Eubacterium] brachy group	[Eubacterium] eligens group	[Eubacterium] ruminantium group	[Eubacterium] siraeum group	[Eubacterium] ventriosum group	[Eubacterium] xylanophilum group	[Ruminococcus] gauvreauii group	[Ruminococcus] gnavus group	Achromobacter	Acidaminococcus	Acidovorax	Acinetobacter	Actinoallomurus	Actinobacillus	Actinomyces	Actinotignum	Acutalibacter	Adhaeribacter	Aeribacillus	Aerococcus	Aestuariimicrobium	Afipia	Agathobacter	Agathobaculum	Agrobacterium	Agrococcus	Akkermansia	Alicycliphilus	Alistipes	Alkanindiges	Allisonella	Alloscardovia	Amaricoccus	Aminicella	Aminobacter	Anaerobutyricum	Anaerococcus	Anaerofustis	Anaeroglobus	Anaerostipes	Anaerotignum	Anaerotruncus	Antarcticibacterium	Aquabacterium	Aquamonas	Aquicella	Arcanobacterium	Arcobacter	Arhodomonas	Asaccharobacter	Atopobium	Atopococcus	Atopostipes	Bacillus	Bacteroides	Barnesiella	Bergeyella	Berryella	Bifidobacterium	Bilophila	Blastococcus	Blautia	Bosea	Brachybacterium	Bradyrhizobium	Brevibacterium	Brevundimonas	Brucella	Burkholderia-Caballeronia-Paraburkholderia	Butyribacter	Butyricimonas	CAG-196	CAG-352	CAG-56	Caldicoprobacter	Caldimonas	Campylobacter	Candidatus Soleaferrea	Caproiciproducens	Catenibacillus	Catenibacterium	Catenisphaera	Caulobacter	Cellulomonas	CHKCI002	Christensenellaceae R-7 group	Chryseobacterium	Citricoccus	Citrobacter	Cloacibacillus	Cloacibacterium	Clostridium	Cohnella	Colidextribacter	Collinsella	Comamonas	Conyzicola	Coprobacillus	Coprobacter	Coprococcus	Corynebacterium	Criibacterium	Crossiella	CSP1-2	Cupriavidus	Curvibacter	Cutibacterium	Dechloromonas	Defluviitaleaceae UCG-011	Deinococcus	Delftia	Dermabacter	Dermacoccus	Desulfovibrio	Dialister	Diaphorobacter	Dielma	Dorea	DTU089	Eggerthella	Eisenbergiella	Enhydrobacter	Enterobacillus	Enterobacter	Enterocloster	Enterococcus	Eremococcus	Erysipelotrichaceae UCG-003	Escherichia-Shigella	Eubacterium	Exiguobacterium	Extibacter	Ezakiella	Facklamia	Faecalibacterium	Faecalicoccus	Faecalimonas	Faecalitalea	Falsochrobactrum	Family XIII AD3011 group	Family XIII UCG-001	Fannyhessea	Fastidiosipila	Faucicola	Fenollaria	Ferrovibrio	Finegoldia	Flavimobilis	Flavobacterium	Flavonifractor	Fontibacillus	Fournierella	Frisingicoccus	Fusicatenibacter	Fusobacterium	Gabonibacter	Gardnerella	GCA-900066575	Gemella	Gemmiger	Geothermomicrobium	Gleimia	Glutamicibacter	Gordonia	Gordonibacter	Granulicatella	Haemophilus	Halomonas	Helcococcus	Herbaspirillum	Holdemanella	Holdemania	Howardella	Hoylesella	HT002	Hungatella	Hydrocarboniphaga	Hydrogenoanaerobacterium	Hydrogenophilus	Hymenobacter	Intestinibacter	Intestinimonas	Jeotgalicoccus	Jonquetella	Kallipyga	Kingella	Kinneretia	Klebsiella	Knoellia	Kocuria	Kytococcus	Lachnoanaerobaculum	Lachnoclostridium	Lachnospira	Lachnospiraceae FCS020 group	Lachnospiraceae FE2018 group	Lachnospiraceae NC2004 group	Lachnospiraceae ND3007 group	Lachnospiraceae NK4A136 group	Lachnospiraceae UCG-004	Lachnospiraceae UCG-010	Lacticaseibacillus	Lactobacillus	Lactococcus	Latilactobacillus	Lawsonella	Leifsonia	Leyella	Ligilactobacillus	Limnobacter	Limosilactobacillus	Listeria	Luteimonas	Lysinibacillus	Mailhella	Marinococcus	Marmoricola	Marvinbryantia	Massilia	Massiliomicrobiota	Massiliprevotella	Mediterraneibacter	Megamonas	Megasphaera	Merdibacter	Mesorhizobium	Metabacillus	Methanobrevibacter	Methanosphaera	Methylobacillus	Methylobacterium	Methylocella	Methylopila	Methylorubrum	Microbacterium	Microcella	Micrococcus	Microlunatus	Microvirga	Mitsuokella	MN 122.2a	Mobiluncus	Modestobacter	Mogibacterium	Monoglobus	Moraxella	Moryella	Mucilaginibacter	Murdochiella	Mycobacterium	Ndongobacter	Negativibacillus	Negativicoccus	Neomicrococcus	Nesterenkonia	Nitrobacter	Nitrosomonas	Nitrospirillum	NK4A214 group	Nocardioides	Nosocomiicoccus	Noviherbaspirillum	Novispirillum	Novosphingobium	Nubsella	Odoribacter	Oligella	Olsenella	Oribacterium	Oscillibacter	Oscillospira	Ottowia	Paenarthrobacter	Paeniglutamicibacter	Paludicola	Pandoraea	Pantoea	Parabacteroides	Paracoccus	Paraprevotella	Parasutterella	Parvimonas	Patulibacter	Pediococcus	Peptococcus	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Phocaeicola	Phyllobacterium	Pleomorphomonas	Pleurocapsa PCC-7319	Porphyromonas	Prevotella	Prevotellaceae NK3B31 group	Prevotellaceae UCG-001	Propionibacterium	Propioniciclava	Proteus	Pseudarthrobacter	Pseudoalteromonas	Pseudoclavibacter	Pseudoglutamicibacter	Pseudokineococcus	Pseudomonas	Pseudoxanthomonas	Psychrobacillus	Psychrobacter	Pygmaiobacter	Ralstonia	Rarimicrobium	Rathayibacter	Rhizobacter	Rhizobium	Rhizorhapis	Rhodococcus	Rhodocytophaga	Rickettsia	Rikenellaceae RC9 gut group	Robinsoniella	Romboutsia	Roseburia	Roseomonas	Rothia	Rouxiella	Rubellimicrobium	Ruminiclostridium	Ruminococcus	Ruthenibacterium	S5-A14a	Saccharibacillus	Saccharopolyspora	Salmonella	Salsuginibacillus	Schaalia	Segatella	Sellimonas	Senegalimassilia	SH-PL14	Shinella	Shuttleworthia	Slackia	Sneathia	Solirubrobacter	Solobacterium	Sphingobium	Sphingomonas	Sphingopyxis	Sporocytophaga	Staphylococcus	Stenotrophomonas	Streptococcus	Streptomyces	Subdoligranulum	Succinatimonas	Succiniclasticum	Sutterella	Synergistes	Tepidimonas	Terrisporobacter	Tessaracoccus	Thermomonas	Thomasclavelia	Tissierella	Treponema	Trueperella	Tsuneonella	Tundrisphaera	Turicibacter	Tyzzerella	UCG-002	UCG-003	UCG-004	UCG-005	UCG-007	UCG-008	UCG-009	Unassigned	Varibaculum	Variovorax	Veillonella	Vibrio	Victivallis	Vulcaniibacterium	W5053	Weissella	Winkia	Youngiibacter	Zag_111
SRR31465504	53917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20831	0	0	0	0	0	0	14429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2426	0	0	0	0	0	4	0	6365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
SRR31465508	56997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
SRR31465487	31554	0	0	0	25	0	0	110	6	0	24	0	0	2572	0	0	0	0	0	0	23	0	0	0	0	0	122	0	0	0	0	0	51	0	245	0	0	108	0	97	1551	0	0	6	0	0	0	0	0	0	0	0	0	0	43	0	0	0	311	0	0	0	236	0	0	503	0	0	0	0	0	0	0	0	10	0	0	0	0	0	10	21	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	6	279	0	0	0	0	160	251	6	0	0	0	0	0	0	0	0	0	0	0	0	548	0	0	20	0	0	0	0	0	0	0	39	0	0	223	0	0	16	44	0	554	23	0	0	0	10	6	0	3	0	962	0	9040	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	15	1453	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	1	0	0	0	2	81	49	469	0	62	83	0	249	0	0	0	0	0	0	5	0	0	0	96	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	48	4	0	0	0	331	0	0	65	7	0	0	0	0	0	42	0	0	0	0	0	0	19	0	0	0	8	0	0	0	0	0	0	0	87	0	14	40	0	0	84	180	3424	130	0	0	0	0	0	97	1672	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	327	0	35	0	0	0	0	2	92	0	24	0	0	0	0	0	0	0	0	0	0	0	682	0	535	0	0	3	0	110	157	0	0	0	0	0	0	0	0	0	0	0	0	897	12	0	95	0	0	0	565	65	0	0	0	0	0	0	48	0	0	0
SRR31465491	62674	0	81	4	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	152	0	0	193	0	427	0	0	0	0	0	0	19	2987	0	0	16	0	0	0	0	0	0	66	0	0	0	0	0	0	0	6328	59	0	0	11	105	0	41	0	0	0	3	0	0	0	0	36	0	48	0	0	0	786	2	0	0	0	0	0	0	0	99	0	0	0	0	0	39	0	85	22	0	0	232	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	241	619	0	0	16	0	87	66	2	0	0	354	1	0	0	19341	19	0	34	332	84	22	38	0	0	0	23	0	0	194	0	2398	0	24	0	0	17	0	0	35	6	737	0	0	0	286	23	0	28	0	0	0	107	0	0	37	0	0	0	0	199	53	875	0	0	0	0	7	34	0	0	0	0	0	0	0	0	0	0	85	6	0	0	0	0	0	0	22	0	2	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3889	0	0	21	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	16	0	0	0	0	2	0	0	11	0	0	0	0	0	0	95	0	15	0	0	0	0	516	0	37	0	9	0	0	0	0	0	0	0	685	0	0	0	1182	0	0	328	3914	446	86	0	0	0	0	6276	64	0	0	0	0	4	0	0	0	11	0	0	0	0	0	8	0	35	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	172	984	1372	0	0	0	0	278	0	0	0	0	0	0	0	0	0	371	0	0	0	0	0	0	734	0	0	0	0	292	150	0	10	0	0	42	0	89	0	0	0	12	0	98	0	122	126	0	0	0	929	195	0	0	0	0	0	210	0	0	0	0
SRR31465496	46147	0	0	0	1	8	0	0	0	0	25	14	0	0	0	0	0	0	0	0	4	0	0	0	0	0	45	9	0	0	0	0	91	0	0	2558	0	0	0	28	4107	0	37	6	0	0	0	0	0	0	0	0	0	0	625	0	0	0	2166	11	0	0	229	107	0	263	0	0	0	0	0	0	0	0	0	12	0	0	0	0	2319	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	55	0	0	0	0	18	398	0	0	0	0	0	0	0	0	0	0	0	0	28	1830	0	0	92	0	0	0	0	0	457	21	1867	0	23	1989	0	0	0	945	0	390	0	0	0	0	4	0	0	64	0	1139	0	2319	0	0	6	0	0	4	16	2880	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	42	2543	0	0	0	0	0	0	0	3	0	0	33	0	0	193	0	0	0	0	13	5	0	0	0	3	16	4	7	0	194	0	1	135	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	70	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	986	0	22	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	22	0	0	0	29	6	0	0	0	2	0	0	225	0	19	0	0	0	0	43	4342	0	26	0	0	0	0	1223	3806	0	705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	24	0	2	36	0	0	0	0	0	178	1	895	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	6	0	1487	0	0	0	40	231	0	0	0	0	0	0	0	2	0	0	0	0	0	98	0	0	0	0	0	0	665	69	0	0	0	0	0	0	0	0	0	20
SRR31465499	63992	0	0	0	34	0	0	10	7	0	0	41	0	81	0	0	0	0	0	0	100	0	0	0	0	0	1328	7	0	0	26	0	136	0	0	0	0	0	0	831	1476	0	0	211	182	0	0	0	0	0	21	0	0	78	29	0	0	0	11491	0	0	0	0	383	0	2052	0	0	0	0	0	0	0	0	0	0	229	57	0	0	911	2	0	0	0	0	0	0	0	14	0	0	0	0	0	12	0	36	0	0	0	0	0	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	665	0	0	502	0	554	3	0	0	0	85	8	0	0	19060	0	0	87	53	0	2451	0	0	45	0	30	6	0	0	0	0	0	8096	0	0	25	0	0	0	524	0	0	0	10	0	806	0	0	0	0	6	0	0	0	0	0	0	0	0	324	0	1	0	0	0	0	55	15	0	0	0	0	0	0	0	0	0	0	87	28	0	0	0	38	98	196	0	0	2	0	6	118	0	0	0	0	0	0	0	0	0	0	0	47	0	40	0	276	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1425	0	0	69	97	0	0	0	0	0	114	0	0	0	0	0	0	386	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	3643	0	0	0	0	0	0	78	991	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	312	17	149	0	0	0	0	31	0	78	0	0	0	0	0	0	0	0	0	0	0	0	8	0	584	0	0	0	0	324	0	0	0	0	0	15	0	0	0	0	0	0	0	228	43	0	157	0	0	0	483	21	0	30	0	0	0	0	0	0	0	0
SRR31465501	26969	0	0	0	19	73	1	0	0	0	0	0	0	211	0	1	0	0	0	0	9	0	0	0	0	0	34	2	0	0	306	0	198	0	0	0	0	0	0	68	1639	0	0	46	0	0	0	0	0	0	0	0	0	0	7	0	0	0	640	92	0	0	0	61	0	280	0	0	0	635	0	0	0	18	42	18	0	10	0	0	54	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	32	109	0	0	0	0	27	7305	0	0	0	0	0	0	0	6	0	0	199	0	0	83	0	0	168	0	0	2	0	0	0	13	2	0	53	1174	0	0	79	14	0	434	0	0	6	0	7	8	0	0	0	305	0	5573	0	0	0	0	0	17	156	8	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	6	55	31	0	0	0	0	0	0	0	19	0	3	0	0	0	0	0	0	0	0	14	17	0	0	0	13	103	67	40	0	4	5	0	17	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	60	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	4	9	0	0	0	3	0	0	29	51	0	0	0	0	0	7	0	0	0	0	0	0	63	0	0	0	9	0	0	0	0	0	0	0	139	0	0	0	0	0	0	12	1801	6	401	0	0	0	0	347	359	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	341	1	36	0	0	0	0	8	0	0	0	0	0	0	33	0	0	0	0	0	0	0	1231	0	113	0	0	0	0	95	0	0	0	10	0	0	0	0	0	0	0	0	0	312	86	0	70	0	0	0	369	0	0	0	0	0	0	0	0	15	0	0
SRR31465503	58976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	4583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13618	0	0	0	0	0	0	21105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4800	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0
SRR31465505	59874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8552	0	0	0	0	0	0	0	0	0	0	0	0	2062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1120	0	4577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2877	0	0	0	0	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	695	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1189	0	0	0	0	0	2572	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12613	1459	2350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0
SRR31465506	46869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11154	0	0	0	0	0	0	18306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	40	0	8607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0
SRR31465507	53053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12478	0	0	0	0	0	0	19207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
SRR31465416	52007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4415	2897	0	0	0	0	0	0	0	0	10	0	0	0	0	0	29019	0	0	0	0	0	0	15596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
SRR31465421	41481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3668	0	0	0	0	7056	5462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7623	0	0	0	0	0	0	14464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3110	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
