ASV	SRR12968645	SRR12968648	SRR12968651	SRR12968653	SRR12968659	SRR12968660	SRR12968662	SRR12968669	SRR12968673	SRR12968677	SRR12968682	SRR12968690	SRR12968691	SRR12968694	SRR12968696	SRR12968698	SRR12968701	SRR12968702	SRR12968706	SRR12968709	SRR12968710	SRR12968646	SRR12968647	SRR12968649	SRR12968650	SRR12968656	SRR12968658	SRR12968664	SRR12968666	SRR12968668	SRR12968670	SRR12968672	SRR12968674	SRR12968680	SRR12968683	SRR12968684	SRR12968687	SRR12968688	SRR12968689	SRR12968693	SRR12968697	SRR12968699	SRR12968700	SRR12968703	SRR12968704	SRR12968705	SRR12968707	SRR12968708	SRR12968652	SRR12968654	SRR12968655	SRR12968657	SRR12968661	SRR12968663	SRR12968665	SRR12968667	SRR12968671	SRR12968675	SRR12968676	SRR12968678	SRR12968679	SRR12968681	SRR12968685	SRR12968686	SRR12968692	SRR12968695
ASV0090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	1250	38	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0091	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	83	0	9	0	0	0	0	0	0	0	5	0	0	10	1290	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0092	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	1292	0	0	0	0	0
ASV0093	14	13	16	22	0	48	61	202	0	0	61	0	0	10	0	23	7	0	0	33	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	12	0	79	0	0	0	0	0	0	0	0	0	70	7	0	352	181	0	0	0	0	0	0	0	13	34	70	41	0	1
ASV0094	0	0	5	0	0	0	0	12	0	0	0	7	0	2	0	0	0	0	0	5	0	0	0	4	36	4	2	0	0	0	0	0	0	0	0	0	0	13	223	7	0	0	0	0	4	15	0	0	284	2	0	679	46	3	0	0	0	2	0	0	1	1	0	1	6	0
ASV0095	0	0	0	0	2	0	0	0	0	0	0	66	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	633	0	0	0	0	39	0	38	66	0	0	0	206	0	0	3	0	54	0	6	202	0	0	0	0	0	20	0	0	0	11	0	0	0	0
ASV0096	0	0	0	8	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	514	0	0	0	0	0	0	0	0	0	742	0	17	33	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV0097	13	27	20	148	0	32	47	58	0	0	13	7	0	4	0	2	2	0	0	11	39	1	0	23	16	1	0	0	0	50	0	15	0	16	2	9	41	16	76	20	4	4	0	11	26	0	9	0	29	6	6	260	72	0	22	0	0	0	28	0	28	0	101	27	0	4
ASV0098	0	0	0	0	0	0	39	0	0	0	0	5	0	48	0	0	3	6	0	0	0	3	0	5	4	0	5	0	24	0	0	24	0	0	0	0	0	0	571	0	0	1	0	48	0	0	4	3	486	0	3	0	31	2	0	0	0	0	8	0	6	0	4	0	0	0
ASV0099	0	0	0	0	0	240	0	408	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0100	0	0	0	0	0	245	0	265	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0101	0	0	37	30	0	6	15	0	0	0	0	5	12	0	0	2	82	0	7	0	13	17	0	0	548	0	0	0	0	0	0	27	0	0	5	0	0	267	79	0	0	8	0	0	4	0	0	3	23	0	17	0	6	0	0	0	0	58	0	0	0	0	0	11	0	11
ASV0102	0	0	24	4	0	0	23	30	0	0	0	77	4	0	0	0	0	0	10	0	0	2	1	6	19	0	0	0	7	0	0	0	0	0	0	5	36	128	287	38	0	0	0	36	0	0	0	0	118	0	7	112	96	0	0	0	0	175	0	0	0	14	21	0	0	0
ASV0103	0	16	35	82	3	34	10	18	0	0	20	10	3	5	0	0	2	3	1	0	17	62	0	18	21	3	0	0	0	38	0	15	0	10	3	14	55	149	28	17	0	2	0	3	25	63	0	2	77	0	9	165	112	0	28	0	0	0	13	0	14	5	34	7	0	4
ASV0104	36	24	12	35	0	5	16	71	0	0	20	18	0	21	0	3	1	0	0	21	43	0	0	21	16	2	0	0	0	37	0	6	0	12	7	11	17	24	44	48	1	4	0	23	49	60	29	0	45	1	21	184	72	0	19	0	0	0	57	0	11	3	68	17	0	3
ASV0105	0	0	0	9	0	10	8	0	0	0	0	0	43	12	0	5	0	0	0	0	0	0	0	12	42	0	6	0	0	0	0	4	0	13	0	0	81	0	53	58	0	16	0	10	0	3	26	0	45	0	52	585	38	13	0	0	0	22	9	0	0	8	37	0	0	8
ASV0106	0	0	0	0	0	176	0	387	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0107	0	0	6	0	0	0	5	0	0	0	0	5	0	0	0	0	0	2	0	0	0	1	0	8	4	0	0	0	3	0	0	0	0	0	0	0	9	69	387	5	0	0	0	10	0	0	0	0	399	0	3	106	7	0	0	0	0	175	0	0	0	0	0	0	2	3
ASV0108	0	0	0	19	0	0	0	0	0	0	0	6	290	5	0	2	0	0	0	0	4	0	0	0	25	6	0	0	5	8	0	16	0	76	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	9	1	0	1	1	1	11	3	0
ASV0109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1198	0	0	0	0	0
ASV0110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	1043	0	0	0
ASV0111	16	60	0	0	0	0	0	1	0	0	73	0	0	0	0	209	20	0	0	273	5	34	0	0	0	0	0	0	7	1	0	2	0	50	10	0	1	0	0	0	4	0	0	0	31	11	49	0	18	11	0	80	0	0	24	0	0	0	0	0	0	185	0	0	0	0
ASV0112	0	0	0	0	0	174	0	449	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0113	0	0	0	0	0	170	0	306	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0114	0	0	0	0	0	0	0	0	0	0	0	342	382	163	0	0	0	0	0	0	0	0	0	0	181	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	22	1	0
ASV0115	0	9	0	0	0	0	0	30	0	0	0	108	0	14	0	0	10	29	0	0	36	0	2	11	0	0	14	0	14	0	0	0	3	0	0	3	0	5	58	14	5	0	0	0	0	0	113	0	0	11	0	0	372	1	0	0	0	0	10	2	62	0	0	207	0	3
ASV0116	0	69	6	0	0	0	0	0	0	0	37	0	0	0	0	205	11	0	0	190	26	18	0	0	0	0	0	0	33	0	0	3	0	36	14	0	0	0	0	0	3	0	0	0	79	61	25	0	0	7	0	0	0	0	138	0	0	0	1	0	0	173	0	0	0	0
ASV0117	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	8	0	0	549	0	0	0	0	116	0	0	0	0	0	0	324	41	0	0	0	0	2	0	0	0	0	0	58	0	0
ASV0118	0	0	0	0	0	107	0	375	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0119	0	0	0	0	0	0	0	0	0	0	0	1	42	0	0	23	0	0	0	0	0	0	0	88	2	0	0	0	0	0	0	9	0	6	0	0	4	0	110	0	5	0	0	0	0	0	0	0	31	0	27	38	380	1	0	0	0	27	0	0	12	4	279	0	0	4
ASV0120	0	0	18	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	2	6	0	0	0	62	0	0	0	17	0	0	0	0	0	0	11	78	2	0	73	3	0	0	113	24	0	0	0	0	3	0	144	365	0	0	0	0	0	0	0	0	0	12	133	0	0
ASV0121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	500	0	0	0	0	1	0	0	0	0	549	1	3	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0122	0	0	17	57	0	2	0	11	1	2	18	35	0	2	0	1	0	1	0	7	12	0	0	0	27	0	0	0	9	12	0	0	0	1	7	1	0	41	57	65	0	1	0	38	66	0	1	3	109	0	4	238	199	0	2	0	0	3	0	0	1	0	0	5	0	3
ASV0123	0	0	0	0	0	56	0	366	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0124	0	8	0	21	0	0	0	0	0	0	0	19	0	19	0	0	5	6	0	0	0	5	0	6	0	0	5	0	7	0	0	0	0	3	0	1	0	4	5	61	0	0	0	14	0	0	20	0	0	0	6	0	419	0	0	0	0	0	16	0	223	0	36	57	0	0
ASV0125	0	0	0	759	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0126	12	0	9	0	0	0	57	0	0	0	0	27	0	0	0	0	0	10	0	0	0	41	0	0	47	0	0	0	8	0	0	60	6	0	0	0	0	38	29	0	0	21	0	253	0	0	23	39	0	0	0	78	31	0	0	0	0	0	17	0	111	0	0	38	0	0
ASV0127	0	0	0	0	0	188	0	223	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0128	2	0	2	0	0	0	11	0	0	0	0	28	2	13	0	0	0	1	6	0	0	0	0	0	253	28	0	0	4	0	0	6	0	0	0	0	20	0	9	50	0	6	0	122	0	0	0	0	25	0	5	70	0	0	11	1	0	91	12	0	5	9	0	137	0	6
ASV0129	0	0	0	22	0	0	9	0	0	0	0	18	0	16	0	8	0	0	3	0	0	2	0	0	6	5	2	0	0	0	0	0	0	0	0	0	7	0	29	141	0	0	0	0	0	0	0	0	0	4	0	606	0	0	0	0	0	0	5	0	2	10	0	8	0	0
ASV0130	118	0	62	0	0	0	0	0	0	0	0	0	0	42	0	29	0	70	0	0	11	0	0	0	0	0	43	0	114	0	0	49	0	0	0	0	0	32	0	0	0	0	0	0	0	0	112	0	0	0	0	19	0	0	119	0	0	0	0	64	0	15	0	0	3	0
ASV0131	0	0	0	0	0	80	0	366	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0132	0	0	7	0	2	39	2	221	0	0	0	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	27	3	82	28	0	0	0	104	0	0	0	0	0	0	0	202	57	0	0	0	0	21	0	0	0	0	0	0	0	3
ASV0133	0	0	0	0	0	121	0	250	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0134	0	0	0	0	0	0	0	0	0	0	0	18	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	349	0	0	0	0	3	0	0	0	0	260	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0135	0	0	7	0	0	0	3	43	3	0	26	20	12	19	0	4	0	0	0	0	0	0	0	16	80	0	7	0	6	0	0	0	0	2	0	0	42	12	142	6	0	0	0	11	13	0	0	0	4	0	10	198	61	0	0	0	0	20	23	3	0	19	0	25	8	0
ASV0136	3	0	0	304	0	0	0	0	0	0	0	116	115	13	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	7	0	203	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0
ASV0137	0	0	0	0	103	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	161	0	464	0	0	0	0	10
ASV0138	0	0	0	0	0	53	0	328	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0139	0	0	3	0	0	11	5	0	0	0	0	0	0	661	0	0	0	2	0	0	0	0	0	1	5	0	61	0	8	0	0	4	0	0	0	0	0	0	0	0	0	1	0	49	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0140	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	11	1	0	0	5	0	8	0	59	1	0	0	0	0	1	0	0	0	19	3	0	9	0	0	72	0	0	0	2	34	0	0	0	51	0	0	127	340	0	0	0	0	0	0	0	0	0	36	19	0	0
ASV0141	0	0	3	0	2	8	0	138	0	0	0	0	0	10	0	10	0	0	0	0	0	0	0	5	0	2	2	0	1	0	0	4	0	0	0	0	2	8	91	19	4	0	0	36	7	0	0	0	7	0	0	119	300	0	0	0	0	0	2	0	0	16	4	0	0	0
ASV0142	0	4	2	0	0	0	0	3	0	0	0	25	0	3	0	4	6	5	0	0	6	0	0	0	16	0	6	0	0	0	0	0	7	0	0	0	0	11	6	39	0	0	0	16	0	0	18	0	0	0	0	0	279	0	0	0	0	0	30	0	246	0	11	50	0	0
ASV0143	0	0	0	61	0	0	0	0	0	0	0	718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	0
ASV0144	0	0	0	0	0	141	0	226	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0145	0	0	0	0	0	42	0	354	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0146	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	11	0	0	0	0	3	0	0	0	0	8	0	0	0	0	0	2	0	4	26	166	0	0	0	0	45	37	0	0	32	0	33	352	0	0	0	0	0	0	0	0	5	4	0	39	0	0
ASV0147	0	0	0	120	0	0	0	0	0	0	0	629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
ASV0148	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	1	22	48	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	9	52	66	0	0	0	0	0	0	354	0	0	0	0	0	11	7	0	46	0	53	0	0
ASV0149	0	0	0	80	0	0	0	0	0	0	7	164	0	0	0	26	0	0	0	0	0	0	0	99	0	1	0	0	0	0	0	0	0	0	0	0	0	0	18	12	0	0	0	2	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	26	306	0	0	0
ASV0150	39	164	0	0	0	0	0	0	0	0	0	2	0	0	0	150	2	0	0	154	26	5	0	4	0	0	0	0	16	0	0	0	0	23	4	0	0	0	0	0	3	1	0	0	0	1	32	0	0	0	0	0	0	0	11	0	0	1	0	0	0	111	0	0	0	0
ASV0151	0	0	0	0	0	114	0	336	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0152	0	0	8	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	4	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	8	10	27	80	0	0	0	31	0	0	0	4	0	0	0	467	43	0	8	0	0	0	0	0	0	6	0	4	0	0
ASV0153	0	0	0	64	0	3	0	0	0	0	33	70	12	11	0	4	0	0	1	19	0	0	0	93	11	0	0	0	4	0	0	5	0	0	0	5	13	1	132	11	0	0	0	5	5	8	0	0	103	0	8	29	0	0	0	0	0	0	0	0	0	0	80	0	1	2
ASV0154	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	358	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV0155	13	0	11	0	0	0	0	0	1	2	0	72	28	29	0	11	0	8	1	1	0	0	0	8	1	0	6	0	82	0	0	15	0	15	0	0	54	2	14	9	0	0	0	75	0	0	1	2	104	1	64	12	0	0	0	0	0	4	0	1	0	16	30	6	0	13
ASV0156	0	0	0	0	0	127	0	77	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0157	4	1	0	43	0	13	5	16	0	0	1	0	0	0	0	3	2	0	0	0	8	4	0	7	9	2	0	0	1	7	0	0	0	3	0	0	0	9	5	6	0	0	0	6	9	5	19	0	15	0	0	25	402	0	7	0	0	0	0	0	39	1	13	7	0	3
ASV0158	0	0	0	0	32	42	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	50	0	0	78	0	0	0	0	73	0	0	0	0	13	0	0	0	0	0	0	56	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0
ASV0159	90	0	58	0	1	8	0	1	0	0	0	0	0	0	0	23	0	52	1	0	15	0	0	2	0	0	43	0	97	8	0	27	0	1	4	0	3	18	1	3	0	0	0	0	12	0	86	0	0	0	0	6	3	0	67	0	0	1	0	36	0	13	2	8	1	0
ASV0160	0	0	0	0	0	94	0	218	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0161	0	0	0	0	0	0	0	6	0	0	0	0	21	58	0	0	0	0	6	0	24	21	0	0	0	0	14	0	7	0	0	0	0	0	0	0	0	36	0	0	0	0	0	357	0	0	0	0	0	0	70	0	36	0	0	0	0	0	0	0	0	15	0	0	0	0
ASV0162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0
ASV0163	0	13	0	64	0	0	0	0	0	0	4	168	0	0	0	3	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	7	0	0	0	0	0	0	0	13	0	0	147	73	0	0	0	0	0	66	0	0	0	0	29	3	0
ASV0164	0	47	0	0	0	8	0	0	0	0	32	5	2	24	0	116	13	0	0	90	36	17	0	0	0	0	0	0	15	0	0	0	0	40	0	0	0	0	6	0	0	0	0	9	0	0	10	0	15	0	2	0	39	0	40	0	0	0	0	0	0	76	0	0	6	2
ASV0165	6	0	2	0	0	15	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	22	0	0	1	0	0	0	0	0	0	2	0	0	0	0	476	0	7	0	0	16	0	17	0	0	0	59	3	0
ASV0166	0	0	0	0	0	100	0	248	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0167	13	36	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	137	0	28	0	0	0	0	0	0	0	0	0	0	0	31	0	0	5	0	0	0	0	0	0	0	37	57	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	150	0	0	0	0
ASV0168	0	0	0	290	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ASV0169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	565	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0170	0	0	0	0	0	116	0	71	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0171	0	0	6	0	0	41	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	22	0	0	5	0	2	0	0	9	23	0	0	0	0	0	0	0	23	0	0	0	0	0	384	0	0	0	0	0	0	5	0	0	0	84	0	0
ASV0172	0	0	0	49	0	42	113	0	0	0	0	3	0	7	0	4	0	0	6	0	0	0	0	0	0	0	2	0	4	0	0	3	0	1	0	0	35	0	1	18	0	149	0	46	19	0	10	1	0	0	0	67	36	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV0173	0	0	0	0	0	83	0	132	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0174	0	0	0	0	0	65	0	279	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610	0	0	0	0	0
ASV0176	220	0	7	0	0	0	0	0	0	0	4	13	10	118	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	72	0	0	0	0	0	0	0	0	0	99	0	40	0	0	0	0	0	0	1	0	0	0	11	0	0	0	0
ASV0177	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	2	0	115	0	0	0	0	0	0	356	0	30	0	0	0	7	12	0	0	0	45	0	0
ASV0178	0	0	22	51	0	0	16	0	0	0	0	32	0	0	0	19	0	0	0	0	0	9	0	0	0	3	0	0	8	0	0	0	2	0	0	0	0	62	0	0	0	2	0	0	29	0	0	0	0	0	0	63	7	1	0	0	0	114	46	0	92	21	0	0	0	0
ASV0179	0	0	5	0	1	0	0	0	0	0	11	7	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	5	0	0	0	231	0	0	30	22	0	0	0	0	8	0	0	0	0	0	4	0	14
ASV0180	0	0	0	65	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0181	0	0	0	0	0	21	0	192	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0182	0	0	0	0	0	14	0	36	0	0	0	15	0	0	1	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	5	0	0	0	0	20	0	36	41	0	0	0	0	0	0	0	0	0	0	0	138	210	0	0	0	0	23	14	0	0	10	0	5	0	0
ASV0183	0	0	0	0	0	93	0	192	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0184	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	140	0	0	0	0	15	0	0	0	0	0	0	0	0	0	6	0	4	0	0	83	0	0
ASV0185	0	0	0	9	0	3	4	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	157	0	0	0	0	0	0	11	9	0	0	0	61	0	0	4	0	0	0	7	120	66	0	2	0	0	45	0	0	0	5	0	11	2	0
ASV0186	0	0	0	208	0	0	0	3	0	0	0	166	0	11	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	41	0	0	0	0	0	0	16	0	0	7	3	7	39	68	0	0	0	0	0	0	0	0	0	2	0	1	0
ASV0187	0	0	0	0	0	52	0	208	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0
